IsLongBurnThreat 0
#-----------------------------------------------------
# Missions
#-----------------------------------------------------
misTypeCapability 50 100 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100 100 100 0 0 0 0 100 100 100 0 0 0 0 0 0 0 0
#-----------------------------------------------------
# TFR
#-----------------------------------------------------
#Switch: 0 - No TFR, 1 - Internal TFR, 2 - External
TFR_Type 0
PID_K 0.6
PID_KI 0.0
PID_KD 0.3
TFR_LimitMX 0.0
TFR_Corner 420
TFR_Gain 0.010
EVA_Gain 15.0 #10-12-2014
TFR_MaxRoll 60
TFR_SoftG 2.0
TFR_MedG 2.0
TFR_HardG 2.0
TFR_Clearance 20
SlowPercent 0
TFR_lookAhead 7000 #10-12-2014
EVA1_SoftFactor 0.6
EVA2_SoftFactor 0.5
EVA1_MedFactor 0.6
EVA2_MedFactor 0.5
EVA1_HardFactor 0.6
EVA2_HardFactor 0.5
TFR_GammaCorrMult 1.5 #10-12-2014
#-----------------------------------------------------
# TGP
#-----------------------------------------------------
#Switch: 0 - No TGP, 1 - Internal TGP, 2 - External TGP
TGP_Type 0 #Added Falcas 14/06/2014
TGPCameraXOff 0.00
TGPCameraYOff 0.00
TGPCameraZOff 0.00
#-----------------------------------------------------
# HTS
#-----------------------------------------------------
#Switch: 0 - No HTS, 1 - Internal HTS, 2 - External HTS
HTS_Type 0
#-----------------------------------------------------
# Lantirn
#-----------------------------------------------------
#Switch: 0 - No NAV, 1 - Internal NAV, 2 - External NAVPOD
LANTIRN_Type 0
LantirnCameraXOff 0.00
LantirnCameraYOff 0.00
LantirnCameraZOff 0.00
#-----------------------------------------------------
# Gun
#-----------------------------------------------------
gunLocation 2.00 -2.00 0.00
gunTrailID 11
GunEffect 5900
gunPitch 0.00
gunYaw 0.00
canDoGunStrafe 0
#-----------------------------------------------------
# Weapons
#-----------------------------------------------------
A2GHarmAlt 20000
A2GHarmMinAlt 1000
A2GHarmMaxAlt 48000
A2GAGMAlt 8000
A2GAGMMinAlt 5000
A2GAGMMaxAlt 18000
A2GGBUAlt 20000
A2GGBUMinAlt 15000
A2GGBUMaxAlt 25000
A2GDumbHDAlt 1500
A2GDumbHDMinAlt 1200
A2GDumbHDMaxAlt 2500
A2GClusterAlt 14000
A2GClusterMinAlt 9000
A2GClusterMaxAlt 19000
A2GDumbLDAlt 16000
A2GDumbLDMinAlt 11000
A2GDumbLDMaxAlt 13000
A2GGunRocketAlt 3500
A2GGunRocketMinAlt 1500
A2GGunRocketMaxAlt 5500
A2GCameraAlt 12000
A2GCameraMinAlt 10000
A2GCameraMaxAlt 14000
A2GBombMissileAlt 20000
A2GBombMissileMinAlt 15000
A2GBombMissileMaxAlt 25000
A2GIAMBombAlt 20000
A2GIAMBombMinAlt 15000
A2GIAMBombMaxAlt 25000
maxRippleCount 0
maxLoadoutDrag 50 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
maxLoadoutWeight 50 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100
minNumFuelTanks 50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
extTanksLoadOrder 1
loadRadarGuidedFirst 0 #Added Falcas
#-----------------------------------------------------
# Rockets
#-----------------------------------------------------
rktAltIsAgl 0
rktHighAlt 3000
rktPreferedAlt 2000
rktLowAlt 1000
rktEmergencyAlt 700
rktFireRange 10000
rktPopupRange -1
rktPopupAlt 0
#-----------------------------------------------------
# ARMs
#-----------------------------------------------------
maxNumARMs 0
#-----------------------------------------------------
# Bomb Bays
#-----------------------------------------------------
AssignBays 0
AssignCur0WeapToBay -1
AssignCur1WeapToBay -1
AssignCur2WeapToBay -1
AssignCur3WeapToBay -1
AssignCur4WeapToBay -1
AssignCur5WeapToBay -1
AssignCur6WeapToBay -1
AssignCur7WeapToBay -1
AssignCur8WeapToBay -1
AssignCur9WeapToBay -1
AssignCur10WeapToBay -1
AssignCur11WeapToBay -1
Bay0MaxAngle 90
Bay1MaxAngle 90
Bay2MaxAngle 90
Bay3MaxAngle 90
Bay4MaxAngle 90
RCSBays 0.00
RCSExternalStoresFactor 0.00
#-----------------------------------------------------
# Loadout influence on mission planning
#-----------------------------------------------------
altReductionByLoadoutDrag 0
altReductionByLoadoutWeight 0
#-----------------------------------------------------
# Camera View TopGun
#-----------------------------------------------------
TopGunCamera1 7  -54.13  -31.11   -1.01   +0.00   +0.00   +0.00  60.0 #Behind left wing engine looking towards
TopGunCamera2 7   +3.48  +11.92   +1.37  +10.00  +90.00   +0.00  60.0 #Right sponson looking at engine and along the bottom wing
TopGunCamera3 7  -79.93   +0.00  -46.30  -25.00   +0.00   +0.00  60.0 #Top of vertical stabilizer looking down the aircraft
TopGunCamera4 7  +60.96  +15.64   -9.63   -9.96  -84.96   +5.07  60.0 #Looking into the cockpit
#
#Additionally Camera View TopGun
#TopGunCamera1 7  +83.46   +0.00   +9.29   +5.00 +180.00   +0.00  60.0 #Nose gear from front
#TopGunCamera2 7  +50.80   +6.34  +12.96  +10.93  -35.48   -5.71  60.0 #Nose gear from behind
#TopGunCamera3 7  -49.90  -28.60  +36.60  +26.90  +30.00   -5.30  60.0 #Left main gear from low
#TopGunCamera4 7  +20.94  +31.10   +9.15   +0.00 -140.00   +0.00  60.0 #Right main gear from side
#
#-----------------------------------------------------
# Lights
#-----------------------------------------------------
Light1Position -78.24 0.00 -44.00 # Tail Top
Light1Color 0.40 0.00 0.00
Light1Type 3
Light1Radius 90
Light1Attenuation 0.200

Light2Position 27.76 0.00 10.80 # Fuselage Bottom
Light2Color 0.40 0.00 0.00
Light2Type 3
Light2Radius 80
Light2Attenuation 0.200

Light3Position -13.65 83.50 -2.60 # Left Wing
Light3Color 0.00 0.40 0.30
Light3Type 3
Light3Radius 80
Light3Attenuation 0.150

Light4Position -13.65 -83.50 -2.60 # Right Wing
Light4Color 0.40 0.00 0.00
Light4Type 3
Light4Radius 80
Light4Attenuation 0.150

Light5Position 48.21 -14.40 2.55 # Left nose Landing Light effect on Fuselage
Light5Color 0.25 0.25 0.24
Light5Type 4
Light5Radius 80
Light5Attenuation 0.150

Light6Position 48.21 14.40 2.55 # Right nose Landing Light effect on Fuselage
Light6Color 0.25 0.25 0.24
Light6Type 4
Light6Radius 80
Light6Attenuation 0.150

Light7Position 13.76 -39.00 0.00 # Nacelle Engine 1
Light7Color 0.25 0.25 0.24
Light7Type 4
Light7Radius 80
Light7Attenuation 0.200

Light8Position 31.76 -17.50 -2.00 # Nacelle Engine 2
Light8Color 0.25 0.25 0.24
Light8Type 4
Light8Radius 80
Light8Attenuation 0.250

Light9Position 31.76 17.50 -2.00 # Nacelle Engine 3
Light9Color 0.25 0.25 0.24
Light9Type 4
Light9Radius 80
Light9Attenuation 0.250

Light10Position 13.76 39.00 0.00 # Nacelle Engine 4
Light10Color 0.25 0.25 0.24
Light10Type 4
Light10Radius 80
Light10Attenuation 0.200

Light11Position 65.00 -2.40 -4.00 # L CKpit shine
Light11Color 0.07 0.15 0.10
Light11Type 8
Light11Radius 60
Light11Attenuation 0.050

Light12Position 65.00 2.40 -4.00 # R CKpit shine
Light12Color 0.07 0.15 0.10
Light12Type 8
Light12Radius 60
Light12Attenuation 0.050
animStrobeOnTime 0.020
animStrobeOffTime 1.000
animWingFlashOnTime 0.500
animWingFlashOffTime 0.850
numFormationLightLevels 5
numAARLightLevels 1
ExtLightCtrlPanel 0
#-----------------------------------------------------
# Mobile feature Lights
#-----------------------------------------------------
FeaturesMobileLight1Color 0.70 0.70 0.60
FeaturesMobileLight1Position -10.40 60.00 -35.00
FeaturesMobileLight1Type 1
FeaturesMobileLight1Attenuation 0.007
FeaturesMobileLight1LookAt 0.00 30.00 40.00
FeaturesMobileLight1InnerConeDeg 170.000
FeaturesMobileLight1OuterConeDeg 180.000
#
FeaturesMobileLight2Color 0.70 0.70 0.60
FeaturesMobileLight2Position -10.40 -60.00 -35.00
FeaturesMobileLight2Type 1
FeaturesMobileLight2Attenuation 0.007
FeaturesMobileLight2LookAt 0.00 -30.00 40.00
FeaturesMobileLight2InnerConeDeg 170.000
FeaturesMobileLight2OuterConeDeg 180.000
#
FeaturesMobileLight3Color 0.70 0.70 0.60
FeaturesMobileLight3Position 60.00 0.00 -37.00
FeaturesMobileLight3Type 1
FeaturesMobileLight3Attenuation 0.010
FeaturesMobileLight3LookAt -20.00 0.00 40.00
FeaturesMobileLight3InnerConeDeg 170.000
FeaturesMobileLight3OuterConeDeg 180.000
#
FeaturesMobileLight4Color 0.70 0.70 0.60
FeaturesMobileLight4Position -30.40 0.00 -37.00
FeaturesMobileLight4Type 1
FeaturesMobileLight4Attenuation 0.020
FeaturesMobileLight4LookAt 20.00 0.00 40.00
FeaturesMobileLight4InnerConeDeg 170.000
FeaturesMobileLight4OuterConeDeg 180.000
#-----------------------------------------------------
# Spot Lights Landing
#-----------------------------------------------------
SpotLight1Color 0.25 0.24 0.20 # color of the light
SpotLight1Position -15.09 -82.17 -1.65 # the light's position L Wing
SpotLight1LookAt 85.00 -78.00 11.00 # position in model space at which the light should point
SpotLight1Attenuation 0.000050 # attenuation of the light
SpotLight1InnerConeDeg 20.000 # inner cone angle in degrees
SpotLight1OuterConeDeg 25.000 # outer cone angle in degrees
#
SpotLight2Color 0.25 0.24 0.20 # color of the light
SpotLight2Position 44.75 -12.35 1.41 # the light's position L Fuselage
SpotLight2LookAt 125.00 -25.00 11.00 # position in model space at which the light should point
SpotLight2Attenuation 0.000050 # attenuation of the light
SpotLight2InnerConeDeg 20.000 # inner cone angle in degrees
SpotLight2OuterConeDeg 25.000 # outer cone angle in degrees
#
SpotLight3Color 0.25 0.24 0.20 # color of the light
SpotLight3Position 44.75 12.35 1.41 # the light's position R Fuselage
SpotLight3LookAt 125.00 25.00 11.00 # position in model space at which the light should point
SpotLight3Attenuation 0.000050 # attenuation of the light
SpotLight3InnerConeDeg 20.000 # inner cone angle in degrees
SpotLight3OuterConeDeg 25.000 # outer cone angle in degrees
#
SpotLight4Color 0.25 0.24 0.20 # color of the light
SpotLight4Position -15.09 82.17 -1.65 # the light's position R Wing
SpotLight4LookAt 85.00 78.00 11.00 # position in model space at which the light should point
SpotLight4Attenuation 0.000050 # attenuation of the light
SpotLight4InnerConeDeg 20.000 # inner cone angle in degrees
SpotLight4OuterConeDeg 25.000 # outer cone angle in degrees
#-----------------------------------------------------
# Spot Lights Taxi
#-----------------------------------------------------
SpotTaxiLight1Color 0.25 0.24 0.20 # color of the light
SpotTaxiLight1Position 28.00 -13.00 8.65 # the light's position L Sponson
SpotTaxiLight1LookAt 55.00 -50.00 14.00 # position in model space at which the light should point
SpotTaxiLight1Attenuation 0.002000 # attenuation of the light
SpotTaxiLight1InnerConeDeg 20.000 # inner cone angle in degrees
SpotTaxiLight1OuterConeDeg 25.000 # outer cone angle in degrees
#
SpotTaxiLight2Color 0.25 0.24 0.20 # color of the light
SpotTaxiLight2Position 44.75 -12.35 1.41 # the light's position L Fuselage
SpotTaxiLight2LookAt 125.00 -25.00 11.00 # position in model space at which the light should point
SpotTaxiLight2Attenuation 0.000100 # attenuation of the light
SpotTaxiLight2InnerConeDeg 20.000 # inner cone angle in degrees
SpotTaxiLight2OuterConeDeg 25.000 # outer cone angle in degrees
#
SpotTaxiLight3Color 0.25 0.24 0.20 # color of the light
SpotTaxiLight3Position 44.75 12.35 1.41 # the light's position R Fuselage
SpotTaxiLight3LookAt 125.00 25.00 11.00 # position in model space at which the light should point
SpotTaxiLight3Attenuation 0.000100 # attenuation of the light
SpotTaxiLight3InnerConeDeg 20.000 # inner cone angle in degrees
SpotTaxiLight3OuterConeDeg 25.000 # outer cone angle in degrees
#
SpotTaxiLight4Color 0.25 0.24 0.20 # color of the light
SpotTaxiLight4Position 35.00 13.00 8.65 # the light's position R Sponson
SpotTaxiLight4LookAt 55.00 40.00 14.00 # position in model space at which the light should point
SpotTaxiLight4Attenuation 0.002000 # attenuation of the light
SpotTaxiLight4InnerConeDeg 20.000 # inner cone angle in degrees
SpotTaxiLight4OuterConeDeg 25.000 # outer cone angle in degrees
#-----------------------------------------------------
# Spot Lights AAR
#-----------------------------------------------------
SpotProbeLightColor 0.25 0.23 0.13 # color of the light
SpotProbeLightPosition 58.60 0.00 -16.42 # the light's position
SpotProbeLightLookAt 58.60 0.00 -13.42 # position in model space at which the light should point
SpotProbeLightAttenuation 0.050000 # attenuation of the light
SpotProbeLightInnerConeDeg 0.100 # inner cone angle in degrees
SpotProbeLightOuterConeDeg 12.000 # outer cone angle in degrees
#-----------------------------------------------------
# Additionals that are not included in FMM.
#-----------------------------------------------------
#
# End of Additional
#
END OF DATA
